Customer ID,InvoiceDate,Invoice,TotalAmount,ProductVariety,Country,RevenuePercent,AOV,R_Score,F_Score,M_Score,Segment,CLV,Recommended_Intervention,Expected_ROI
17717.0,57,1,376.92,26,United Kingdom,0.314239332096475,376.92,3,2,2,Potential,4478.257425742574,Discount_10%,16000.35795887281
17718.0,280,1,299.83,17,United Kingdom,0.23956400742115028,299.83,1,2,2,At Risk,3562.3366336633662,Discount_10%,40688.40125972367
17720.0,3,7,1572.97,62,United Kingdom,0.7251855287569573,224.71,5,5,4,Champions,18688.752475247526,Discount_10%,145827.811526072
17721.0,295,1,307.21000000000004,11,United Kingdom,0.2483766233766234,307.21000000000004,1,2,2,At Risk,3650.0198019801983,Discount_10%,40688.40125972367
17722.0,2,2,2006.32,101,United Kingdom,0.7829313543599258,1003.16,5,3,4,Loyal,23837.465346534653,Discount_10%,41173.17729912984
17723.0,11,1,102.0,2,United Kingdom,0.04151205936920223,102.0,5,2,1,Potential,1211.881188118812,Discount_10%,16000.35795887281
17726.0,31,7,1092.06,52,United Kingdom,0.6259276437847866,156.00857142857143,4,5,4,Champions,12974.970297029702,Discount_10%,145827.811526072
17728.0,40,2,1362.75,79,United Kingdom,0.6862244897959183,681.375,3,3,4,Loyal,16191.089108910892,Discount_10%,41173.17729912984
17729.0,232,1,438.65000000000003,23,United Kingdom,0.36131725417439703,438.65000000000003,1,2,2,At Risk,5211.683168316832,Discount_10%,40688.40125972367
17730.0,18,7,2475.32,75,United Kingdom,0.8309369202226345,353.6171428571429,4,5,5,Champions,29409.74257425743,Discount_10%,145827.811526072
17731.0,257,2,468.88,30,United Kingdom,0.38056586270871984,234.44,1,3,2,At Risk,5570.851485148514,Discount_10%,40688.40125972367
17732.0,8,8,2166.42,90,United Kingdom,0.8017161410018553,270.8025,5,5,5,Champions,25739.643564356436,Discount_10%,145827.811526072
17734.0,161,3,741.69,40,United Kingdom,0.5155380333951762,247.23000000000002,2,4,3,At Risk,8812.158415841584,Discount_10%,40688.40125972367
17735.0,3,8,4134.91,139,United Kingdom,0.9121057513914657,516.86375,5,5,5,Champions,49127.64356435643,Discount_10%,145827.811526072
17738.0,31,9,2304.51,103,United Kingdom,0.8177179962894249,256.0566666666667,4,5,5,Champions,27380.31683168317,Discount_10%,145827.811526072
17739.0,10,11,4939.24,44,United Kingdom,0.9327458256029685,449.02181818181816,5,5,5,Champions,58684.039603960395,Discount_10%,145827.811526072
17740.0,25,6,426.9,5,United Kingdom,0.3515769944341373,71.14999999999999,4,5,2,Loyal,5072.079207920791,Discount_10%,41173.17729912984
17741.0,42,2,101.1,6,United Kingdom,0.040584415584415584,50.55,3,3,1,Loyal,1201.188118811881,Discount_10%,41173.17729912984
17742.0,64,9,1743.3700000000001,46,United Kingdom,0.75139146567718,193.70777777777778,3,5,4,Loyal,20713.30693069307,Discount_10%,41173.17729912984
17743.0,84,1,229.2,3,United Kingdom,0.174860853432282,229.2,2,2,1,Hibernating,2723.1683168316827,Discount_10%,9111.361917692415
17744.0,16,1,326.74,15,United Kingdom,0.27388682745825604,326.74,4,2,2,Potential,3882.059405940594,Discount_10%,16000.35795887281
17745.0,113,2,600.34,27,United Kingdom,0.44990723562152135,300.17,2,3,3,At Risk,7132.752475247525,Discount_10%,40688.40125972367
17746.0,107,3,793.9300000000001,28,United Kingdom,0.5345547309833024,264.6433333333334,2,4,3,At Risk,9432.831683168317,Discount_10%,40688.40125972367
17748.0,163,1,358.15,17,United Kingdom,0.3021799628942486,358.15,2,2,2,At Risk,4255.247524752474,Discount_10%,40688.40125972367
17749.0,182,1,351.66,22,United Kingdom,0.29707792207792205,351.66,1,2,2,At Risk,4178.138613861386,Discount_10%,40688.40125972367
17751.0,57,1,157.85999999999999,31,United Kingdom,0.10250463821892393,157.85999999999999,3,2,1,Potential,1875.5643564356433,Discount_10%,16000.35795887281
17753.0,100,4,390.56,63,United Kingdom,0.324443413729128,97.64,2,4,2,At Risk,4640.316831683169,Discount_10%,40688.40125972367
17754.0,10,8,2805.27,117,United Kingdom,0.8569109461966605,350.65875,5,5,5,Champions,33329.9405940594,Discount_10%,145827.811526072
17756.0,11,3,733.7,54,United Kingdom,0.5118274582560297,244.5666666666667,5,4,3,Loyal,8717.227722772279,Discount_10%,41173.17729912984
17757.0,4,28,3817.16,243,United Kingdom,0.9005102040816326,136.32714285714286,5,5,5,Champions,45352.396039603955,Discount_10%,145827.811526072
17758.0,63,4,1555.83,121,United Kingdom,0.7219387755102041,388.9575,3,4,4,Loyal,18485.10891089109,Discount_10%,41173.17729912984
17759.0,29,2,441.92,41,United Kingdom,0.36340445269016697,220.96,4,3,2,Loyal,5250.534653465346,Discount_10%,41173.17729912984
17760.0,9,5,631.34,44,United Kingdom,0.4682282003710575,126.268,5,4,3,Loyal,7501.069306930693,Discount_10%,41173.17729912984
17762.0,92,1,129.75,16,United Kingdom,0.07061688311688312,129.75,2,2,1,Hibernating,1541.5841584158416,Discount_10%,9111.361917692415
17763.0,289,3,71.15,11,United Kingdom,0.023191094619666047,23.71666666666667,1,4,1,Other,845.3465346534654,Discount_10%,10561.25954738331
17764.0,38,3,804.82,66,United Kingdom,0.5384972170686456,268.27333333333337,3,4,3,Loyal,9562.217821782178,Discount_10%,41173.17729912984
17765.0,84,1,158.92,22,United Kingdom,0.10343228200371057,158.92,2,2,1,Hibernating,1888.1584158415842,Discount_10%,9111.361917692415
17766.0,17,2,299.61,21,United Kingdom,0.23933209647495363,149.805,4,3,2,Loyal,3559.7227722772277,Discount_10%,41173.17729912984
17767.0,46,1,141.85,18,United Kingdom,0.0862708719851577,141.85,3,2,1,Potential,1685.3465346534651,Discount_10%,16000.35795887281
17768.0,23,4,1236.33,69,United Kingdom,0.6567717996289425,309.0825,4,4,4,Champions,14689.069306930693,Discount_10%,145827.811526072
17769.0,19,7,3105.1,195,United Kingdom,0.87360853432282,443.5857142857143,4,5,5,Champions,36892.27722772277,Discount_10%,145827.811526072
17771.0,72,2,141.6,14,United Kingdom,0.08580705009276438,70.8,2,3,1,Other,1682.376237623762,Discount_10%,10561.25954738331
17772.0,28,1,202.0,45,United Kingdom,0.14679962894248608,202.0,4,2,1,Potential,2400.0,Discount_10%,16000.35795887281
17773.0,150,2,585.27,48,United Kingdom,0.4424860853432282,292.635,2,3,3,At Risk,6953.702970297029,Discount_10%,40688.40125972367
17774.0,33,5,2102.64,205,United Kingdom,0.7942949907235621,420.52799999999996,4,4,4,Champions,24981.861386138615,Discount_10%,145827.811526072
17776.0,22,2,338.56,74,United Kingdom,0.2852504638218924,169.28,4,3,2,Loyal,4022.4950495049507,Discount_10%,41173.17729912984
17778.0,297,1,197.70000000000002,10,United Kingdom,0.14308905380333953,197.70000000000002,1,2,1,Hibernating,2348.910891089109,Discount_10%,9111.361917692415
17780.0,303,3,352.91,76,United Kingdom,0.2987012987012987,117.63666666666667,1,4,2,At Risk,4192.990099009901,Discount_10%,40688.40125972367
17782.0,18,2,679.02,29,United Kingdom,0.49095547309833026,339.51,4,3,3,Loyal,8067.564356435643,Discount_10%,41173.17729912984
17783.0,148,1,96.44,24,United Kingdom,0.037337662337662336,96.44,2,2,1,Hibernating,1145.8217821782177,Discount_10%,9111.361917692415
17784.0,186,1,112.86,19,United Kingdom,0.05333951762523191,112.86,1,2,1,Hibernating,1340.9108910891089,Discount_10%,9111.361917692415
17785.0,81,2,271.44,38,United Kingdom,0.2162569573283859,135.72,2,3,2,At Risk,3225.029702970297,Discount_10%,40688.40125972367
17787.0,7,1,736.28,30,United Kingdom,0.512987012987013,736.28,5,2,3,Potential,8747.881188118812,Discount_10%,16000.35795887281
17789.0,297,1,171.25,13,United Kingdom,0.1185064935064935,171.25,1,2,1,Hibernating,2034.6534653465346,Discount_10%,9111.361917692415
17790.0,14,6,818.06,87,United Kingdom,0.5431354359925789,136.34333333333333,5,5,3,Loyal,9719.524752475247,Discount_10%,41173.17729912984
17792.0,103,2,370.05,45,United Kingdom,0.30890538033395176,185.025,2,3,2,At Risk,4396.633663366337,Discount_10%,40688.40125972367
17794.0,322,2,147.3,7,United Kingdom,0.09114100185528758,73.65,1,3,1,Other,1750.0990099009903,Discount_10%,10561.25954738331
17796.0,5,4,664.09,119,United Kingdom,0.48678107606679033,166.0225,5,4,3,Loyal,7890.178217821782,Discount_10%,41173.17729912984
17797.0,31,5,1205.44,131,United Kingdom,0.6505102040816326,241.08800000000002,4,4,4,Champions,14322.059405940594,Discount_10%,145827.811526072
17798.0,217,1,183.09,43,United Kingdom,0.13056586270871987,183.09,1,2,1,Hibernating,2175.326732673267,Discount_10%,9111.361917692415
17799.0,25,10,3285.96,308,United Kingdom,0.8812615955473099,328.596,4,5,5,Champions,39041.10891089109,Discount_10%,145827.811526072
17801.0,87,3,798.3299999999999,66,United Kingdom,0.5366419294990723,266.10999999999996,2,4,3,At Risk,9485.108910891087,Discount_10%,40688.40125972367
17802.0,8,8,3768.08,246,United Kingdom,0.8993506493506493,471.01,5,5,5,Champions,44769.267326732675,Discount_10%,145827.811526072
17803.0,28,1,184.66,27,United Kingdom,0.13172541743970315,184.66,4,2,1,Potential,2193.980198019802,Discount_10%,16000.35795887281
17804.0,12,3,385.23,82,United Kingdom,0.3198051948051948,128.41,5,4,2,Loyal,4576.990099009901,Discount_10%,41173.17729912984
17805.0,246,1,414.72,1,United Kingdom,0.3404452690166976,414.72,1,2,2,At Risk,4927.366336633663,Discount_10%,40688.40125972367
17807.0,31,3,437.87,88,United Kingdom,0.3608534322820037,145.95666666666668,4,4,2,Loyal,5202.415841584158,Discount_10%,41173.17729912984
17808.0,184,4,262.64,29,United Kingdom,0.20941558441558442,65.66,1,4,2,At Risk,3120.4752475247524,Discount_10%,40688.40125972367
17809.0,7,11,5925.4800000000005,29,United Kingdom,0.9455009276437848,538.6800000000001,5,5,5,Champions,70401.74257425744,Discount_10%,145827.811526072
17810.0,304,2,374.81,51,United Kingdom,0.31261595547309834,187.405,1,3,2,At Risk,4453.188118811881,Discount_10%,40688.40125972367
17811.0,10,8,1772.07,253,United Kingdom,0.7564935064935064,221.50875,5,5,4,Champions,21054.29702970297,Discount_10%,145827.811526072
17812.0,4,4,433.73,79,United Kingdom,0.35667903525046385,108.4325,5,4,2,Loyal,5153.227722772277,Discount_10%,41173.17729912984
17814.0,11,2,1617.32,112,United Kingdom,0.7337662337662337,808.66,5,3,4,Loyal,19215.68316831683,Discount_10%,41173.17729912984
17815.0,29,1,591.96,13,United Kingdom,0.4455009276437848,591.96,4,2,3,Potential,7033.188118811881,Discount_10%,16000.35795887281
17816.0,1,3,75.76,35,United Kingdom,0.025278293135435993,25.253333333333334,5,4,1,Loyal,900.1188118811882,Discount_10%,41173.17729912984
17817.0,14,3,420.17,87,United Kingdom,0.34461966604823746,140.05666666666667,5,4,2,Loyal,4992.118811881188,Discount_10%,41173.17729912984
17818.0,373,1,130.18,42,United Kingdom,0.07166048237476809,130.18,1,2,1,Hibernating,1546.6930693069307,Discount_10%,9111.361917692415
17819.0,7,6,2907.65,45,United Kingdom,0.8629406307977736,484.60833333333335,5,5,5,Champions,34546.33663366337,Discount_10%,145827.811526072
17820.0,10,1,183.56,39,United Kingdom,0.13126159554730985,183.56,5,2,1,Potential,2180.910891089109,Discount_10%,16000.35795887281
17821.0,42,1,334.62,6,United Kingdom,0.2820037105751391,334.62,3,2,2,Potential,3975.6831683168316,Discount_10%,16000.35795887281
17822.0,56,5,2188.5,152,United Kingdom,0.8044990723562152,437.7,3,4,5,Loyal,26001.980198019803,Discount_10%,41173.17729912984
17823.0,57,2,494.25,88,United Kingdom,0.3937847866419295,247.125,3,3,2,Loyal,5872.277227722772,Discount_10%,41173.17729912984
17825.0,234,4,731.96,24,United Kingdom,0.510899814471243,182.99,1,4,3,At Risk,8696.554455445545,Discount_10%,40688.40125972367
17826.0,10,1,134.59,33,United Kingdom,0.07699443413729128,134.59,5,2,1,Potential,1599.089108910891,Discount_10%,16000.35795887281
17827.0,257,1,392.59,65,United Kingdom,0.32653061224489793,392.59,1,2,2,At Risk,4664.435643564357,Discount_10%,40688.40125972367
17829.0,45,4,3867.5,121,United Arab Emirates,0.9021335807050093,966.875,3,4,5,Loyal,45950.49504950495,Discount_10%,41173.17729912984
17833.0,359,1,342.36,28,United Kingdom,0.288961038961039,342.36,1,2,2,At Risk,4067.6435643564355,Discount_10%,40688.40125972367
17834.0,50,2,730.47,54,United Kingdom,0.5097402597402597,365.235,3,3,3,Loyal,8678.851485148514,Discount_10%,41173.17729912984
17838.0,1,10,3943.6000000000004,87,United Kingdom,0.9046846011131725,394.36,5,5,5,Champions,46854.653465346535,Discount_10%,145827.811526072
17840.0,79,1,185.72,44,United Kingdom,0.1326530612244898,185.72,2,2,1,Hibernating,2206.5742574257424,Discount_10%,9111.361917692415
17841.0,1,91,29892.5,1509,United Kingdom,0.9944341372912802,328.489010989011,5,5,5,Champions,117085.1920356871,Discount_10%,145827.811526072
17842.0,238,1,430.69,18,United Kingdom,0.35435992578849723,430.69,1,2,2,At Risk,5117.108910891089,Discount_10%,40688.40125972367
17843.0,47,1,120.75,22,United Kingdom,0.060760667903525044,120.75,3,2,1,Potential,1434.6534653465346,Discount_10%,16000.35795887281
17845.0,191,4,598.19,42,United Kingdom,0.448747680890538,149.5475,1,4,3,At Risk,7107.20792079208,Discount_10%,40688.40125972367
17847.0,151,2,129.69,9,United Kingdom,0.07026901669758813,64.845,2,3,1,Other,1540.8712871287128,Discount_10%,10561.25954738331
17848.0,53,21,2749.7,76,United Kingdom,0.8527365491651205,130.93809523809523,3,5,5,Loyal,32669.702970297025,Discount_10%,41173.17729912984
17849.0,116,4,457.96000000000004,18,United Kingdom,0.3726808905380334,114.49000000000001,2,4,2,At Risk,5441.108910891089,Discount_10%,40688.40125972367
17850.0,8,155,51208.87,100,United Kingdom,0.9969851576994434,330.3798064516129,5,5,5,Champions,117759.13893324816,Discount_10%,145827.811526072
17851.0,58,6,1563.34,185,United Kingdom,0.7230983302411874,260.5566666666667,3,5,4,Loyal,18574.336633663363,Discount_10%,41173.17729912984
17852.0,24,3,548.87,62,United Kingdom,0.4230055658627087,182.95666666666668,4,4,3,Loyal,6521.227722772278,Discount_10%,41173.17729912984
17853.0,43,3,1608.19,84,United Kingdom,0.7321428571428571,536.0633333333334,3,4,4,Loyal,19107.20792079208,Discount_10%,41173.17729912984
17854.0,98,4,760.19,98,United Kingdom,0.523886827458256,190.0475,2,4,3,At Risk,9031.960396039605,Discount_10%,40688.40125972367
17855.0,8,1,208.97,17,United Kingdom,0.1549165120593692,208.97,5,2,1,Potential,2482.8118811881186,Discount_10%,16000.35795887281
17857.0,1,2,1803.2,6,United Kingdom,0.760899814471243,901.6,5,3,4,Loyal,21424.158415841586,Discount_10%,41173.17729912984
17858.0,5,19,7641.99,102,United Kingdom,0.964517625231911,402.21,5,5,5,Champions,90795.92079207921,Discount_10%,145827.811526072
17860.0,4,4,762.74,127,United Kingdom,0.524582560296846,190.685,5,4,3,Loyal,9062.257425742575,Discount_10%,41173.17729912984
17861.0,21,10,3026.89,211,United Kingdom,0.8682745825602969,302.68899999999996,4,5,5,Champions,35963.0495049505,Discount_10%,145827.811526072
17862.0,21,3,948.1899999999999,83,United Kingdom,0.5846474953617811,316.06333333333333,4,4,3,Loyal,11265.623762376237,Discount_10%,41173.17729912984
17863.0,5,7,2585.2,84,United Kingdom,0.8416048237476809,369.3142857142857,5,5,5,Champions,30715.247524752474,Discount_10%,145827.811526072
17864.0,21,2,326.82,37,United Kingdom,0.27411873840445267,163.41,4,3,2,Loyal,3883.009900990099,Discount_10%,41173.17729912984
17865.0,11,26,15848.07,288,United Kingdom,0.9858534322820037,609.5411538461539,5,5,5,Champions,188293.900990099,Discount_10%,145827.811526072
17866.0,120,2,805.3000000000001,15,United Kingdom,0.5394248608534323,402.65000000000003,2,3,3,At Risk,9567.920792079209,Discount_10%,40688.40125972367
17867.0,46,9,424.18,58,United Kingdom,0.3485621521335807,47.13111111111111,3,5,2,Loyal,5039.762376237623,Discount_10%,41173.17729912984
17868.0,22,1,234.65,18,United Kingdom,0.18297773654916513,234.65,4,2,1,Potential,2787.9207920792082,Discount_10%,16000.35795887281
17869.0,4,3,607.98,53,United Kingdom,0.45384972170686455,202.66,5,4,3,Loyal,7223.524752475248,Discount_10%,41173.17729912984
17870.0,2,2,1213.8,2,United Kingdom,0.6519016697588126,606.9,5,3,4,Loyal,14421.38613861386,Discount_10%,41173.17729912984
17871.0,33,4,963.09,58,United Kingdom,0.5902133580705009,240.7725,4,4,3,Loyal,11442.653465346535,Discount_10%,41173.17729912984
17872.0,17,1,235.87,15,United Kingdom,0.1843692022263451,235.87,4,2,1,Potential,2802.4158415841584,Discount_10%,16000.35795887281
17873.0,9,14,4656.72,61,United Kingdom,0.9267161410018553,332.6228571428572,5,5,5,Champions,55327.36633663366,Discount_10%,145827.811526072
17875.0,324,1,167.1,25,United Kingdom,0.11363636363636363,167.1,1,2,1,Hibernating,1985.3465346534651,Discount_10%,9111.361917692415
17876.0,35,3,3424.02,3,United Kingdom,0.8875231910946196,1141.34,4,4,5,Champions,40681.425742574254,Discount_10%,145827.811526072
17878.0,31,2,1032.88,56,United Kingdom,0.6108534322820037,516.44,4,3,4,Loyal,12271.841584158417,Discount_10%,41173.17729912984
17880.0,275,2,366.0,19,United Kingdom,0.3063543599257885,183.0,1,3,2,At Risk,4348.514851485148,Discount_10%,40688.40125972367
17882.0,15,2,313.46,47,United Kingdom,0.25834879406307976,156.73,4,3,2,Loyal,3724.277227722772,Discount_10%,41173.17729912984
17883.0,175,3,324.08,30,United Kingdom,0.27133580705009275,108.02666666666666,2,4,2,At Risk,3850.4554455445545,Discount_10%,40688.40125972367
17884.0,4,18,2355.44,274,United Kingdom,0.8228200371057514,130.85777777777778,5,5,5,Champions,27985.425742574254,Discount_10%,145827.811526072
17886.0,73,3,708.77,56,United Kingdom,0.5009276437847866,236.25666666666666,2,4,3,At Risk,8421.029702970296,Discount_10%,40688.40125972367
17888.0,10,17,1094.39,88,United Kingdom,0.62639146567718,64.37588235294118,5,5,4,Champions,13002.653465346535,Discount_10%,145827.811526072
17889.0,10,5,571.0,80,United Kingdom,0.4366883116883117,114.2,5,4,3,Loyal,6784.158415841584,Discount_10%,41173.17729912984
17894.0,2,11,1333.57,135,United Kingdom,0.6797309833024119,121.23363636363636,5,5,4,Champions,15844.39603960396,Discount_10%,145827.811526072
17897.0,3,8,2018.4,175,United Kingdom,0.785482374768089,252.3,5,5,4,Champions,23980.990099009905,Discount_10%,145827.811526072
17898.0,88,2,147.12,22,United Kingdom,0.09090909090909091,73.56,2,3,1,Other,1747.960396039604,Discount_10%,10561.25954738331
17901.0,157,2,149.7,3,United Kingdom,0.09415584415584416,74.85,2,3,1,Other,1778.6138613861385,Discount_10%,10561.25954738331
17902.0,182,1,216.39999999999998,24,United Kingdom,0.16210575139146569,216.39999999999998,1,2,1,Hibernating,2571.089108910891,Discount_10%,9111.361917692415
17903.0,30,1,381.09000000000003,44,United Kingdom,0.31609461966604824,381.09000000000003,4,2,2,Potential,4527.80198019802,Discount_10%,16000.35795887281
17905.0,9,10,1583.28,118,United Kingdom,0.7280844155844156,158.328,5,5,4,Champions,18811.247524752474,Discount_10%,145827.811526072
17907.0,276,1,291.76,13,United Kingdom,0.23167903525046382,291.76,1,2,2,At Risk,3466.455445544554,Discount_10%,40688.40125972367
17908.0,9,5,1168.26,178,United Kingdom,0.6423933209647495,233.652,5,4,4,Champions,13880.316831683167,Discount_10%,145827.811526072
17909.0,373,1,132.55,8,United Kingdom,0.07467532467532467,132.55,1,2,1,Hibernating,1574.851485148515,Discount_10%,9111.361917692415
17910.0,362,1,261.7,25,United Kingdom,0.2082560296846011,261.7,1,2,2,At Risk,3109.306930693069,Discount_10%,40688.40125972367
17912.0,11,1,64.49,13,United Kingdom,0.020640074211502782,64.49,5,2,1,Potential,766.2178217821781,Discount_10%,16000.35795887281
17913.0,36,12,3068.04,200,United Kingdom,0.8705936920222634,255.67,3,5,5,Loyal,36451.9603960396,Discount_10%,41173.17729912984
17915.0,187,1,242.13,27,United Kingdom,0.19155844155844157,242.13,1,2,1,Hibernating,2876.792079207921,Discount_10%,9111.361917692415
17916.0,264,2,43.87,15,United Kingdom,0.011363636363636364,21.935,1,3,1,Other,521.2277227722772,Discount_10%,10561.25954738331
17918.0,136,3,396.39,34,United Kingdom,0.3293135435992579,132.13,2,4,2,At Risk,4709.584158415842,Discount_10%,40688.40125972367
17919.0,74,1,536.28,17,United Kingdom,0.41535250463821893,536.28,2,2,3,At Risk,6371.6435643564355,Discount_10%,40688.40125972367
17920.0,4,39,20312.36,457,United Kingdom,0.9902597402597403,520.8297435897437,5,5,5,Champions,185642.28484386898,Discount_10%,145827.811526072
17921.0,15,6,1596.98,148,United Kingdom,0.7307513914656771,266.16333333333336,4,5,4,Champions,18974.0198019802,Discount_10%,145827.811526072
17922.0,179,1,170.4,8,United Kingdom,0.11688311688311688,170.4,1,2,1,Hibernating,2024.5544554455448,Discount_10%,9111.361917692415
17923.0,163,2,289.5,2,United Kingdom,0.22959183673469388,144.75,2,3,2,At Risk,3439.6039603960394,Discount_10%,40688.40125972367
17924.0,9,2,574.2,3,United Kingdom,0.4383116883116883,287.1,5,3,3,Loyal,6822.178217821783,Discount_10%,41173.17729912984
17925.0,8,1,244.08,1,United Kingdom,0.19225417439703155,244.08,5,2,1,Potential,2899.960396039604,Discount_10%,16000.35795887281
17926.0,80,3,638.2,16,United Kingdom,0.47263450834879406,212.73333333333335,2,4,3,At Risk,7582.574257425743,Discount_10%,40688.40125972367
17927.0,357,1,294.0,10,United Kingdom,0.23376623376623376,294.0,1,2,2,At Risk,3493.069306930693,Discount_10%,40688.40125972367
17928.0,207,1,128.7,4,United Kingdom,0.06934137291280149,128.7,1,2,1,Hibernating,1529.108910891089,Discount_10%,9111.361917692415
17929.0,23,8,2239.1,5,United Kingdom,0.810064935064935,279.8875,4,5,5,Champions,26603.16831683168,Discount_10%,145827.811526072
17930.0,29,8,2534.74,22,United Kingdom,0.8365027829313544,316.8425,4,5,5,Champions,30115.722772277226,Discount_10%,145827.811526072
17931.0,33,12,3028.93,222,United Kingdom,0.8687384044526901,252.41083333333333,4,5,5,Champions,35987.287128712866,Discount_10%,145827.811526072
17933.0,268,1,114.69,12,United Kingdom,0.054615027829313545,114.69,1,2,1,Hibernating,1362.6534653465346,Discount_10%,9111.361917692415
17934.0,42,1,344.90000000000003,20,United Kingdom,0.2910482374768089,344.90000000000003,3,2,2,Potential,4097.821782178218,Discount_10%,16000.35795887281
17935.0,36,5,540.35,33,United Kingdom,0.41859925788497215,108.07000000000001,3,4,3,Loyal,6420.000000000001,Discount_10%,41173.17729912984
17938.0,56,1,144.29,29,United Kingdom,0.08882189239332096,144.29,3,2,1,Potential,1714.3366336633662,Discount_10%,16000.35795887281
17940.0,81,6,26286.75,9,United Kingdom,0.9932745825602969,4381.125,2,5,5,At Risk,312317.8217821782,Discount_10%,40688.40125972367
17941.0,226,3,1128.72,3,United Kingdom,0.6331168831168831,376.24,1,4,4,At Risk,13410.534653465345,Discount_10%,40688.40125972367
17944.0,59,1,75.41,24,United Kingdom,0.02481447124304267,75.41,3,2,1,Potential,895.9603960396039,Discount_10%,16000.35795887281
17945.0,332,3,360.35,66,United Kingdom,0.3040352504638219,120.11666666666667,1,4,2,At Risk,4281.386138613862,Discount_10%,40688.40125972367
17949.0,7,74,60117.6,34,United Kingdom,0.99791280148423,812.4,5,5,5,Champions,289568.31683168316,Discount_10%,145827.811526072
17950.0,1,6,950.61,110,United Kingdom,0.5858070500927643,158.435,5,5,3,Loyal,11294.376237623763,Discount_10%,41173.17729912984
17951.0,9,2,627.5400000000001,11,United Kingdom,0.4652133580705009,313.77000000000004,5,3,3,Loyal,7455.92079207921,Discount_10%,41173.17729912984
17952.0,14,4,819.61,85,United Kingdom,0.5442949907235621,204.9025,5,4,3,Loyal,9737.940594059406,Discount_10%,41173.17729912984
17953.0,176,1,160.82,20,United Kingdom,0.10575139146567718,160.82,1,2,1,Hibernating,1910.7326732673266,Discount_10%,9111.361917692415
17954.0,3,9,1633.33,238,United Kingdom,0.735621521335807,181.4811111111111,5,5,4,Champions,19405.90099009901,Discount_10%,145827.811526072
17955.0,291,2,392.6,2,United Kingdom,0.3267625231910946,196.3,1,3,2,At Risk,4664.5544554455455,Discount_10%,40688.40125972367
17958.0,364,1,465.42,29,United Kingdom,0.3773191094619666,465.42,1,2,2,At Risk,5529.742574257426,Discount_10%,40688.40125972367
17959.0,228,1,140.75,2,United Kingdom,0.0851113172541744,140.75,1,2,1,Hibernating,1672.2772277227723,Discount_10%,9111.361917692415
17960.0,158,2,61.300000000000004,11,United Kingdom,0.0187847866419295,30.650000000000002,2,3,1,Other,728.3168316831683,Discount_10%,10561.25954738331
17961.0,8,62,1699.1,342,United Kingdom,0.74652133580705,27.404838709677417,5,5,4,Champions,9768.061322261257,Discount_10%,145827.811526072
17962.0,185,3,584.59,126,United Kingdom,0.4422541743970315,194.86333333333334,1,4,3,At Risk,6945.623762376237,Discount_10%,40688.40125972367
17963.0,107,4,651.51,98,United Kingdom,0.48028756957328383,162.8775,2,4,3,At Risk,7740.712871287128,Discount_10%,40688.40125972367
17964.0,8,1,261.76,35,United Kingdom,0.20848794063079779,261.76,5,2,2,Potential,3110.019801980198,Discount_10%,16000.35795887281
17965.0,1,17,4618.41,396,United Kingdom,0.9262523191094619,271.67117647058825,5,5,5,Champions,54872.19801980198,Discount_10%,145827.811526072
17966.0,227,5,875.99,33,United Kingdom,0.5630797773654916,175.198,1,4,3,At Risk,10407.80198019802,Discount_10%,40688.40125972367
17967.0,7,2,234.22,59,United Kingdom,0.1825139146567718,117.11,5,3,1,Loyal,2782.8118811881186,Discount_10%,41173.17729912984
17968.0,9,4,610.6899999999999,106,United Kingdom,0.45570500927643787,152.67249999999999,5,4,3,Loyal,7255.722772277227,Discount_10%,41173.17729912984
17969.0,138,18,2141.7400000000002,103,United Kingdom,0.799165120593692,118.98555555555556,2,5,4,At Risk,25446.415841584163,Discount_10%,40688.40125972367
17971.0,184,1,161.94,21,United Kingdom,0.1073747680890538,161.94,1,2,1,Hibernating,1924.039603960396,Discount_10%,9111.361917692415
17974.0,17,3,1117.27,161,United Kingdom,0.6310296846011132,372.42333333333335,4,4,4,Champions,13274.49504950495,Discount_10%,145827.811526072
17975.0,2,12,2540.02,84,United Kingdom,0.8367346938775511,211.66833333333332,5,5,5,Champions,30178.45544554455,Discount_10%,145827.811526072
17976.0,8,1,353.19,56,United Kingdom,0.29916512059369205,353.19,5,2,2,Potential,4196.316831683168,Discount_10%,16000.35795887281
17977.0,36,1,1277.49,83,United Kingdom,0.6676716141001855,1277.49,3,2,4,Potential,15178.09900990099,Discount_10%,16000.35795887281
17978.0,1,4,1160.84,62,United Kingdom,0.6405380333951762,290.21,5,4,4,Champions,13792.158415841583,Discount_10%,145827.811526072
17980.0,29,1,221.97,27,United Kingdom,0.1672077922077922,221.97,4,2,1,Potential,2637.267326732673,Discount_10%,16000.35795887281
17981.0,46,1,239.12,17,United Kingdom,0.18738404452690166,239.12,3,2,1,Potential,2841.029702970297,Discount_10%,16000.35795887281
17982.0,316,1,138.18,13,United Kingdom,0.08209647495361781,138.18,1,2,1,Hibernating,1641.7425742574258,Discount_10%,9111.361917692415
17983.0,31,1,171.71,23,United Kingdom,0.11897031539888683,171.71,4,2,1,Potential,2040.118811881188,Discount_10%,16000.35795887281
17984.0,28,4,1038.59,165,United Kingdom,0.6124768089053804,259.6475,4,4,4,Champions,12339.68316831683,Discount_10%,145827.811526072
